,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
0,1647753851000.0,2022-03-20 05:24:11,+0000,,3-PLY LAYERED DISPOSABLE PERSONAL PROTECTION FACE MASK.  - One size fits most people  https://t.co/ZdCc0rOeZh,en,[],[],1265174048381730827,1265174048381730827,maskpro_US,MaskPro,7,05,https://twitter.com/maskpro_US/status/1505414882451021827,[],['https://pbs.twimg.com/media/EZEbBY2U4AEzfzy.jpg'],1,https://pbs.twimg.com/media/EZEbBY2U4AEzfzy.jpg,False,0,0,0,,mask US,,,,,,,[],
1,1647753841000.0,2022-03-20 05:24:01,+0000,,"I’d like to apologize to the people around us for JJK0, for similar reasons",en,[],[],2436493231,2436493231,end_spire,endspire 💌 WEAR A MASK OUTSIDE!!,7,05,https://twitter.com/end_spire/status/1505414837513252865,[],[],0,,False,0,1,0,,mask US,,,,,,,[],
2,1647753435000.0,2022-03-20 05:17:15,+0000,,Look at us the Irish royalty. Mask up you plebs.,en,[],[],1100734400168382465,1100734400168382465,IP13192360,IP,7,05,https://twitter.com/IP13192360/status/1505413134772801536,[],[],0,,False,0,0,0,https://twitter.com/Niall_Boylan/status/1505228111352418304,mask US,,,,,,,[],
3,1647753227000.0,2022-03-20 05:13:47,+0000,,@faesq3639 @evil_gop Sending you healing energy brother. 💜  Unfortunately the vaccine can't keep us from getting the virus or from being sick. I hope it doesn't get too bad.  I'm not going without my mask indoors until infections are at zero.   Take care of yourself.,en,[],[],25332216,25332216,chuerta1,Cheryl,7,05,https://twitter.com/chuerta1/status/1505412264655933448,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'faesq3639', 'name': 'Frank Aiello', 'id': '512225923'}, {'screen_name': 'evil_gop', 'name': 'GOP stands 4 EVIL', 'id': '1158129548887638016'}]",
4,1647753213000.0,2022-03-20 05:13:33,+0000,,"Society only functions when we work together, for all of us, not just those sick of wearing a mask....",en,[],[],4878723293,4878723293,SSNcorrigall,Samantha Corrigall,7,05,https://twitter.com/SSNcorrigall/status/1505412204358778884,[],[],0,,False,0,0,0,https://twitter.com/MrAhmednurAli/status/1505227606362312709,mask US,,,,,,,[],
5,1647753122000.0,2022-03-20 05:12:02,+0000,,Majority of people in NY &amp; around US support mask wearing &amp; mask mandates! Polls have shown this consistently throughout the pandemic. But we aren't always as visible because many of us are staying home to protect ourselves and our families.   We need creative ways to be louder!,en,[],[],1437276203312984070,1437276203312984070,MandateMasksNY,Mandate Masks NY,7,05,https://twitter.com/MandateMasksNY/status/1505411821150384131,[],[],0,,False,5,0,2,,mask US,,,,,,,[],
6,1647753074000.0,2022-03-20 05:11:14,+0000,,"id like to shoutout every cis person who’s ever dated or talked to a trans guy and left them with damage and given us this hivemind of trauma where we’re all absolutely convinced no one will ever love us as men, there’s like a million of us and y’all love to trigger each other",en,[],[],1462825019881447425,1462825019881447425,MASK3DM3NAC3,ash,7,05,https://twitter.com/MASK3DM3NAC3/status/1505411622986297344,[],[],0,,False,0,0,0,,mask US,,,,,,,[],
7,1647752946000.0,2022-03-20 05:09:06,+0000,,"We are always looking for creative safe protest ideas to show support for mask wearing and mask mandates! If you have any ideas, please tweet at us or DM us!   Thanks!  #MandateMasksNY",en,['mandatemasksny'],[],1437276203312984070,1437276203312984070,MandateMasksNY,Mandate Masks NY,7,05,https://twitter.com/MandateMasksNY/status/1505411084286636033,[],[],0,,False,2,1,1,,mask US,,,,,,,[],
8,1647752841000.0,2022-03-20 05:07:21,+0000,,@NZWatcher @philinv @MatthewHootonNZ We will see… NZ is not out of this yet! Three million in the UK with Covid yday &amp; Bsker is warning us that we ‘must mask up &amp; socially distance!’ Friends double vaxxed &amp; boostered have Covid!,en,[],[],1128236921262526465,1128236921262526465,Jennife52898973,Jennifer Jackson,7,05,https://twitter.com/Jennife52898973/status/1505410642672451586,[],[],0,,False,0,2,0,,mask US,,,,,,,"[{'screen_name': 'NZWatcher', 'name': 'jeremy bowen/ Torea - the oyster catcher', 'id': '257811950'}, {'screen_name': 'philinv', 'name': 'Philip Mulvey', 'id': '64202650'}, {'screen_name': 'MatthewHootonNZ', 'name': 'Matthew Hooton', 'id': '1445096998990860290'}]",
9,1647752826000.0,2022-03-20 05:07:06,+0000,,@eNCA @eNCA you see once people continue to vote against the ANC like the previous elections we just had. There will see that people mean business...what state of disaster we tired of wearing this mask and he wants to put us in some level...I want ANC to lose the next coming elections,en,[],[],1459907531346690054,1459907531346690054,Phumedt,Phumelele,7,05,https://twitter.com/Phumedt/status/1505410580592709633,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': '301309392'}]",
10,1647752821000.0,2022-03-20 05:07:01,+0000,,@faesq3639 Hope for a quick recovery.  The people at my office have stopped wearing mask.  Only a few of us still trying to protect ourselves,en,[],[],465998948,465998948,Dreamsicle2020,Dreamsicle 🌻,7,05,https://twitter.com/Dreamsicle2020/status/1505410560539586560,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'faesq3639', 'name': 'Frank Aiello', 'id': '512225923'}]",
11,1647752494000.0,2022-03-20 05:01:34,+0000,,"Physically went inside my bank for the first time since pre pandemic.   Every teller/employee was still wearing a mask. Of the 4 customers I saw, 3 of us were.   Considering the lifting of the mandates, I was impressed.",en,[],[],824023901491499008,824023901491499008,penguin2mission,PenguinOnAMission,7,05,https://twitter.com/penguin2mission/status/1505409187932618759,[],[],0,,False,0,0,0,,mask US,,,,,,,[],
12,1647752409000.0,2022-03-20 05:00:09,+0000,,"And there are corrupted one's too,  A sarpanch or mukhiya are those who should have will to help their people's before people even asks. I don't trust any position in any government, some are helpful like Modiji not everyone. If you can help us, i will have more respect to you 🙏",en,[],[],2909282449,2909282449,The________Mask,PSY,7,05,https://twitter.com/The________Mask/status/1505408831643262983,[],[],0,,False,0,0,0,,mask US,,,,,,,[],
13,1647752255000.0,2022-03-20 04:57:35,+0000,,"@tracyowens27 @Moms4O @troyschools @Moms4Liberty You don't discourse, you demand. And your anti-mask demand was that trustees violate our oath of office and that the administration break the law. Then when we point these things out to you, you accuse us of being unresponsive and paint yourself as victims. You are disingenuous.",en,[],[],742539452808101890,742539452808101890,KarlSchmidtTSD,Karl Schmidt,7,04,https://twitter.com/KarlSchmidtTSD/status/1505408186072944641,[],[],0,,False,0,1,0,,mask US,,,,,,,"[{'screen_name': 'tracyowens27', 'name': 'Tracy Owens', 'id': '800760306980921345'}, {'screen_name': 'Moms4O', 'name': 'Moms For Liberty Oakland County MI', 'id': '1461711538952228875'}, {'screen_name': 'troyschools', 'name': 'TroySchools', 'id': '39833775'}, {'screen_name': 'Moms4Liberty', 'name': 'Moms for Liberty', 'id': '1336733113322496000'}]",
14,1647752225000.0,2022-03-20 04:57:05,+0000,,"@Jenc68075362 @SusanHershSmith @joeygilbertinc I don’t really care if you get vax. But if the #’s are in the thousands again and the mask are required, I’d hope the rest of you would not be on a killing mission or suicidal mission putting us all at risk. Especially when others care enough about you and your loved ones.",en,[],[],19435302,19435302,marysway,Mary AKA Marysway 😎💞,7,04,https://twitter.com/marysway/status/1505408061132914688,[],[],0,,False,0,1,0,,mask US,,,,,,,"[{'screen_name': 'Jenc68075362', 'name': '🍊', 'id': '1376702049644077064'}, {'screen_name': 'SusanHershSmith', 'name': 'Susan Hershey Smith', 'id': '429121717'}, {'screen_name': 'joeygilbertinc', 'name': 'Joey Gilbert', 'id': '18154797'}]",
15,1647752182000.0,2022-03-20 04:56:22,+0000,,@SenTedCruz I think most people are sick of the asinine people demanding an end to masking on flights. People from countries where mask wearing isn’t contested and is a common courtesy will never want to come to the US again. Say goodbye to tourists…and it’s your fault.,en,[],[],42167429,42167429,jenrn0601,Jen,7,04,https://twitter.com/jenrn0601/status/1505407879007772677,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'SenTedCruz', 'name': 'Senator Ted Cruz', 'id': '1074480192'}]",
16,1647752155000.0,2022-03-20 04:55:55,+0000,,"@BeautifulSabr @BombDr73 @BobbyLunch69 @GeorgeMonbiot @AaronBastani I'm using him simply because he's telling you what the US thinks and gives you insight into how they operate. Hes another monster, I agree with you on that but you need to understand what Syria's position really is with respect to the wider world and the empires exploiting it",en,[],[],1358140854897152005,1358140854897152005,rynrbrtsn,Calmac's white mask,7,04,https://twitter.com/rynrbrtsn/status/1505407765304459265,[],[],0,,False,0,1,0,,mask US,,,,,,,"[{'screen_name': 'BeautifulSabr', 'name': '#SaveIdlib skittleس', 'id': '4890713811'}, {'screen_name': 'BombDr73', 'name': 'Robert Campbell', 'id': '1497202685921087492'}, {'screen_name': 'BobbyLunch69', 'name': 'Geile Bitch', 'id': '895688090563620864'}, {'screen_name': 'GeorgeMonbiot', 'name': 'George Monbiot', 'id': '198584761'}, {'screen_name': 'AaronBastani', 'name': 'Aaron Bastani', 'id': '63082578'}]",
17,1647751450000.0,2022-03-20 04:44:10,+0000,,@mask_bastard Come flush us. Forever and ever and ever.,en,[],[],1083227018899189761,1083227018899189761,careywfindley,Carey Findley,7,04,https://twitter.com/careywfindley/status/1505404809788248066,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'mask_bastard', 'name': 'memebastard charleskhan', 'id': '1393652927986913281'}]",
18,1647751438000.0,2022-03-20 04:43:58,+0000,,Coming from a country with single digit cases and 100% mask compliance to the US has been a surreal experience. I almost had a panic attack walking into Target 😬,en,[],[],47063235,47063235,arvinchen,Arvin Chen,7,04,https://twitter.com/arvinchen/status/1505404761859756032,[],[],0,,False,0,0,0,,mask US,,,,,,,[],
19,1647751404000.0,2022-03-20 04:43:24,+0000,,@65rosesauthor @TheRickyDavila Same. Our firm in DC lifted the mask mandate last week but I know they’re going to re-instate it again when the BA.2 variant reaches us. So I’m still continuing to wear masks.,en,[],[],146546467,146546467,Justice4All_DC,🗽🇺🇸Justice 4 All 🇺🇦🌻,7,04,https://twitter.com/Justice4All_DC/status/1505404616380461061,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': '65rosesauthor', 'name': 'Narrative Medicinewoman', 'id': '16445528'}, {'screen_name': 'TheRickyDavila', 'name': 'Ricky Davila 🌻🇺🇦', 'id': '341190477'}]",
20,1647751390000.0,2022-03-20 04:43:10,+0000,,"@chmod777Mark @d0w1550 Also, we mask users didn't ask why antimaskers not wear one, so what gives them the right to ask us why we do? Btw, I wear an n95 with a cloth mask and faceshield along with a wearable air ionizer. I do get some crappy reactions but I will stay firm doing what I am doing.",en,[],[],2891452426,2891452426,Heroic_Robb,Heroic Robb,7,04,https://twitter.com/Heroic_Robb/status/1505404558557605892,[],[],0,,False,3,0,0,,mask US,,,,,,,"[{'screen_name': 'chmod777Mark', 'name': 'Mark Vang | 😷 💉💉💉', 'id': '550561121'}, {'screen_name': 'd0w1550', 'name': 'Jena Green', 'id': '955155063126855681'}]",
21,1647751364000.0,2022-03-20 04:42:44,+0000,,@bstokley14 Just please think about the person next to you. Its not about us personally its about the person next  to us. Mask or gloves or suit.,en,[],[],953382936375582720,953382936375582720,ChrisCanavan14,Buster Canavan,7,04,https://twitter.com/ChrisCanavan14/status/1505404448520114177,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'bstokley14', 'name': 'Brandon Stokley', 'id': '732975066703626240'}]",
22,1647751176000.0,2022-03-20 04:39:36,+0000,,"Take your mask off they said, the Hell with you, I said!! New COVID variant is spreading across the US. Here's what you need to know about BA.2  https://t.co/CEf4qMw1sc",en,[],[],508454781,508454781,bullock_l,Tony L Bullock,7,04,https://twitter.com/bullock_l/status/1505403659735089155,['https://news.yahoo.com/covid-variant-spreading-across-us-182505445.html'],[],0,,False,0,0,0,,mask US,,,,,,,[],
23,1647751112000.0,2022-03-20 04:38:32,+0000,,"@28REN00 Udah aku udah pakar nomer apa aja, Canada gak masuk, uk gan mask, us antara udah kepake apa gak masuk. Kan gak mungkin juga aku berjam2 cmn coba 1 nomer",in,[],[],1145859785700462592,1145859785700462592,ourpreciousR,koerisha②,7,04,https://twitter.com/ourpreciousR/status/1505403392562118657,[],[],0,,False,0,2,0,,mask US,,,,,,,"[{'screen_name': '28REN00', 'name': 'vi🍉', 'id': '1317404233054892034'}]",
24,1647751069000.0,2022-03-20 04:37:49,+0000,,"@Taniabanks24 @NSWHealth To keep numbers down we need to mask up whereever we can - we kept flu very low in the last two years as a result - vaccines help us prepare for the battle but to setup the fortress we need our masks, social distancing, ventilation, sanitisation etc",en,[],[],2886733615,2886733615,topcattweets1,topcattweets,7,04,https://twitter.com/topcattweets1/status/1505403213238849537,[],[],0,,False,1,0,0,,mask US,,,,,,,"[{'screen_name': 'Taniabanks24', 'name': 'T M B', 'id': '828010834978709504'}, {'screen_name': 'NSWHealth', 'name': 'NSW Health', 'id': '40778270'}]",
25,1647751031000.0,2022-03-20 04:37:11,+0000,,"See, Hindus keep telling the West that reincarnation exists and no one believes us for some reason 😤  (It's a joke but the resemblance is indeed uncanny)",en,[],[],1244397108,1244397108,SparkyBlitz,Mask☆Demasque,7,04,https://twitter.com/SparkyBlitz/status/1505403052135620611,[],[],0,,False,0,0,0,https://twitter.com/RajSinsinwar802/status/1505214186066186240,mask US,,,,,,,[],
26,1647751013000.0,2022-03-20 04:36:53,+0000,,@BNODesk @Cleavon_MD I am completely confounded how anyone failed to expect another wave.   Mask and vax. And let us get that 4th shot please!!!,en,[],[],1313860457317318656,1313860457317318656,TheMoxilla,moxillaTheThird,7,04,https://twitter.com/TheMoxilla/status/1505402975707049984,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'BNODesk', 'name': 'BNO Newsroom', 'id': '2985479932'}, {'screen_name': 'Cleavon_MD', 'name': 'Cleavon MD 💉 💉 💉', 'id': '953924228306305024'}]",
27,1647750876000.0,2022-03-20 04:34:36,+0000,,"@MrWordNerd @DanScavino And how about virus? Stay home 2 weeks to flatten the curve was how many days, months year ago?? Get a shot, now get a booster, and another. Wear a mask. Do as I say not as I do. But trust us! Uh huh. No thanks. Question everything",en,[],[],975980489289777152,975980489289777152,MMtpyro,mrs.mtpyro,7,04,https://twitter.com/MMtpyro/status/1505402401942999046,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'MrWordNerd', 'name': 'MrWordNerd', 'id': '2718345510'}, {'screen_name': 'DanScavino', 'name': 'Dan Scavino Jr.🇺🇸🦅', 'id': '620571475'}]",
28,1647750800000.0,2022-03-20 04:33:20,+0000,,@gavleeham @mjtimber2 I suggest you look at the mask trial in Sweden. They never donned a mask or locked down and their mortality rate continually moves lower than the US and is currently 41% lower with 4% more people over 65.,en,[],[],1477148050787241984,1477148050787241984,EminentDomain16,Eminent Domain,7,04,https://twitter.com/EminentDomain16/status/1505402083356250113,[],[],0,,False,0,2,0,,mask US,,,,,,,"[{'screen_name': 'gavleeham', 'name': 'gavleeham', 'id': '1219756037231669248'}, {'screen_name': 'mjtimber2', 'name': 'Matt Timberlake 🇺🇸🇺🇦', 'id': '4863490099'}]",
29,1647750671000.0,2022-03-20 04:31:11,+0000,,"@fordm You are a Public Health hazard as well as self- centered and selfish. Wearing  a mask to protect yourself and others is a minor inconvenience to live in a civilized society. If not wearing a mask is your “ belief”, it tells us more about you than you think. Just stay home.",en,[],[],173554804,173554804,ritsemed,Dr. GInGImlet,7,04,https://twitter.com/ritsemed/status/1505401544451280897,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'fordm', 'name': 'Matt Ford', 'id': '26559241'}]",
30,1647750669000.0,2022-03-20 04:31:09,+0000,,@MagisterBracey I still wear a mask could care less who looks at me like I'm crazy. The VIRUS is still here. Personally believe they want us to not wear mask in order to keep spreading it so they can make more $.,en,[],[],1051866836193529856,1051866836193529856,RCX50339963,RCX,7,04,https://twitter.com/RCX50339963/status/1505401534754009091,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'MagisterBracey', 'name': 'John Bracey', 'id': '281666501'}]",
31,1647750659000.0,2022-03-20 04:30:59,+0000,,"@MeetJess Transmission is supposedly way way down, maybe I'll be proved wrong and my pessimism is unwarranted and I'm actually the mentally ill person who still clings to their mask the way the government and media is propagandizing us to believe",en,[],[],1224649013380579328,1224649013380579328,NotClever4,"normal, well-adjusted 🌊 (azov battalion emoji)",7,04,https://twitter.com/NotClever4/status/1505401492613775363,[],[],0,,False,1,0,0,,mask US,,,,,,,"[{'screen_name': 'MeetJess', 'name': 'Jess-Leggera-G 💙💛', 'id': '312412918'}]",
32,1647750357000.0,2022-03-20 04:25:57,+0000,,"@MusaliaMudavadi No. Lies, lies and more uda lies. Moses Kuria told us otherwise.",en,[],[],1095334278634696710,1095334278634696710,bngesu,The Mask! (Reg. Eng.),7,04,https://twitter.com/bngesu/status/1505400225485266944,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'MusaliaMudavadi', 'name': 'Musalia W Mudavadi', 'id': '206087305'}]",
33,1647750293000.0,2022-03-20 04:24:53,+0000,,"@KateAhonen Hello, Kate. We're sorry that this happened. Can you provide us with more information including the four digit bus number and which stops were missed? ^AW",en,[],[],66379182,66379182,NYCTSubway,NYCT Subway. Wear a Mask.,7,04,https://twitter.com/NYCTSubway/status/1505399957490212865,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'KateAhonen', 'name': 'Kate Ahonen', 'id': '432923898'}]",
34,1647750250000.0,2022-03-20 04:24:10,+0000,,"Mask: Elastic ear-loop, soft and comfortable to wear. Order from  https://t.co/69Vwo4XHpa right now at the cheapest rate.  https://t.co/INgksgA5rH",en,[],[],1265174048381730827,1265174048381730827,maskpro_US,MaskPro,7,04,https://twitter.com/maskpro_US/status/1505399778427179008,['http://maskpro.us'],['https://pbs.twimg.com/media/EZEaZGhUEAA0mT6.jpg'],1,https://pbs.twimg.com/media/EZEaZGhUEAA0mT6.jpg,False,0,0,0,,mask US,,,,,,,[],
35,1647750035000.0,2022-03-20 04:20:35,+0000,,@JFVandermeij @Terri26797861 This was a Virtue signalling tweet. Follow the science huh? Well the science tells us that masks are good for 20 minutes and n95’s for just over two hours. But you’ll wear the same one all day or longer 🤣 why wear a mask in a room yourself? 🤣🤣🤣,en,[],[],1490473659521064964,1490473659521064964,digg1982,Buck,7,04,https://twitter.com/digg1982/status/1505398876693417984,[],[],0,,False,1,0,0,,mask US,,,,,,,"[{'screen_name': 'JFVandermeij', 'name': 'Julie Vandermeij', 'id': '1069809942'}, {'screen_name': 'Terri26797861', 'name': 'Terri - Not my Canada - Honk Honk', 'id': '1386345481249320964'}]",
36,1647749958000.0,2022-03-20 04:19:18,+0000,,"@potchapaleever @AngelofLightTr1 @joeygilbertinc Hey there, Truth Warrior. Your name is ironic. The mask we were told to wear did not do anything. Even CNN said back in August cloth masks don't do anything. N95 mask worn properly, yes. Anything else is theater. You can bow to your new god if you want, but the rest of us are out",en,[],[],2597064312,2597064312,ChismIAm,The2ndToLastOutlaw,7,04,https://twitter.com/ChismIAm/status/1505398552687792129,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'potchapaleever', 'name': 'Nancy Potchapaleever (Nancy Potch)', 'id': '1503857550776807424'}, {'screen_name': 'AngelofLightTr1', 'name': 'Truth Warrior 🌻🇺🇦🙏🏽🌎💕🕊', 'id': '1295439917821177857'}, {'screen_name': 'joeygilbertinc', 'name': 'Joey Gilbert', 'id': '18154797'}]",
37,1647749886000.0,2022-03-20 04:18:06,+0000,,"I was thinking how good it would be if all of us mask-wearing resisters also wore  Tshirts EVERY DAY that said   ""COVID IS AIRBORNE""   - and we did this right across Australia, in every state, MILLIONS of us reminding the gaslighters that Covid is well and truly present!",en,[],[],850710096032092160,850710096032092160,_marching_Ents_,scribbler Of Oz🌱🦕😷,7,04,https://twitter.com/_marching_Ents_/status/1505398251658219522,[],[],0,,False,11,2,1,,mask US,,,,,,,[],
38,1647749783000.0,2022-03-20 04:16:23,+0000,,@John_TradeSafe @rushall6 @JFVandermeij But it really does talk about convenience. By way of telling us that there are no significant side effects of wearing a mask.  You not understanding science isn't an argument against it.,en,[],[],860613110,860613110,tele_axel,Gloria,7,04,https://twitter.com/tele_axel/status/1505397817103294464,[],[],0,,False,1,2,0,,mask US,,,,,,,"[{'screen_name': 'John_TradeSafe', 'name': 'SpringFeverAfficianado', 'id': '2734647580'}, {'screen_name': 'rushall6', 'name': 'Jay Rush', 'id': '1498065931175669764'}, {'screen_name': 'JFVandermeij', 'name': 'Julie Vandermeij', 'id': '1069809942'}]",
39,1647749781000.0,2022-03-20 04:16:21,+0000,,"People are not using logic during this pandemic and instead using their feelings to guide their decisions.   Y’all, I’m tired too. But unfortunately this virus doesn’t care about how we feel—it is definitely not tired and it is not done with us.  Mask up and vaccinate. Please.",en,[],[],1332784849317486596,1332784849317486596,risahoshinoMD,"Risa Hoshino, MD",7,04,https://twitter.com/risahoshinoMD/status/1505397810690203649,[],[],0,,False,143,0,34,,mask US,,,,,,,[],
40,1647749702000.0,2022-03-20 04:15:02,+0000,,"@fordm the level of neurosis here is off the charts.  if you’re vulnerable/at risk, mask up and be smart to manage potential exposure, for the rest of us, time to put the theatrics aside ,",en,[],[],1260408809710813185,1260408809710813185,hanoihotdog,bob,7,04,https://twitter.com/hanoihotdog/status/1505397478371172352,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'fordm', 'name': 'Matt Ford', 'id': '26559241'}]",
41,1647749689000.0,2022-03-20 04:14:49,+0000,,@feministcanuck @fordnation Good to know you won’t annoy us in any of these places. Stay home with your mask as long as you. Stop living in order to remain alive if that’s your thing.,en,[],[],1423185610152583169,1423185610152583169,wildbenmind,Ben,7,04,https://twitter.com/wildbenmind/status/1505397425980203008,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'feministcanuck', 'name': 'CB- With The Ram Ranch Resistance!', 'id': '1395062400'}, {'screen_name': 'fordnation', 'name': 'Doug Ford', 'id': '2809959174'}]",
42,1647749626000.0,2022-03-20 04:13:46,+0000,,"LOL @TarynEGrey @tamarahcamera it us, we’re the mask mandators who love their jobs 🤣",en,[],[],846432345930502144,846432345930502144,saramcclarinet,Sara van Os,7,04,https://twitter.com/saramcclarinet/status/1505397158085861378,[],[],0,,False,2,0,0,https://twitter.com/wsj/status/1505298088038219787,mask US,,,,,,,[],
43,1647749546000.0,2022-03-20 04:12:26,+0000,,"@StatisticsBC @DRedecopp @BreathewellPT I forget I have mine on. My wife has mentioned it often, why I wear my mask in the car when it's only the two of us. I just forgot I have it on.  Have some pretty cool looking masks too.  It's now a fashion accessory.",en,[],[],392472028,392472028,Denny_Lama,Denny Lama,7,04,https://twitter.com/Denny_Lama/status/1505396825494331395,[],[],0,,False,1,0,0,,mask US,,,,,,,"[{'screen_name': 'StatisticsBC', 'name': 'Statistics in BC 🕊 ☮️ | No Bill C-11/C-36', 'id': '1440482023693381634'}, {'screen_name': 'DRedecopp', 'name': 'Doug Redecopp', 'id': '1303850278660132867'}, {'screen_name': 'BreathewellPT', 'name': 'Jessica DeMars', 'id': '996365409073881088'}]",
44,1647749431000.0,2022-03-20 04:10:31,+0000,,"@Louis_So @NYCMayor @ABC7NY Hello, Louis. It's a little difficult to see in the video, can you please provide us with the four digit car number so we can notify supervision? ^AW",en,[],[],66379182,66379182,NYCTSubway,NYCT Subway. Wear a Mask.,7,04,https://twitter.com/NYCTSubway/status/1505396340662099975,[],[],0,,False,1,1,0,,mask US,,,,,,,"[{'screen_name': 'Louis_So', 'name': 'Louis So', 'id': '106794091'}, {'screen_name': 'NYCMayor', 'name': 'Mayor Eric Adams', 'id': '19834403'}, {'screen_name': 'ABC7NY', 'name': 'Eyewitness News', 'id': '16715398'}]",
45,1647749420000.0,2022-03-20 04:10:20,+0000,,"@MdMcLean1 Great isn't it! Same for us in the States although I was surprised to see a few people still wearing masks...BUT...no one was hassling or shaming anyone. Laughed last night, parked beside van with ON tags at hotel, went in to check in, guy wearing mask...yep, it was his van 🤣",en,[],[],1071814882750693376,1071814882750693376,wilkjef,Beach Bum 🇨🇦,7,04,https://twitter.com/wilkjef/status/1505396294520553474,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'MdMcLean1', 'name': 'Mark McLean', 'id': '1066966022'}]",
46,1647749370000.0,2022-03-20 04:09:30,+0000,,"@Fiskantes In the US these days, it's very simple. Tip at least 20%. The people serving you are poor as shit and they are forced to wear a mask for 8 hours straight. Don't over think it.",en,[],[],30007054,30007054,cubz,Dr. trifecta,7,04,https://twitter.com/cubz/status/1505396087544332289,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'Fiskantes', 'name': 'Fiskantes (⭐️,\U0001fa78)', 'id': '189184866'}]",
47,1647749231000.0,2022-03-20 04:07:11,+0000,,@TheRickyDavila Still wearing my mask indoors.  Covid is still out there and I have elderly parents and a sister who is immunocompromised that I like to spend time with. We all need to assess our risk factors and decide what is best for us.,en,[],[],1422272412536692738,1422272412536692738,Luisa17099641,Luisa,7,04,https://twitter.com/Luisa17099641/status/1505395504456224773,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'TheRickyDavila', 'name': 'Ricky Davila 🌻🇺🇦', 'id': '341190477'}]",
48,1647748931000.0,2022-03-20 04:02:11,+0000,,"@rasquillon smiling with pride at him &amp; a touch of sadism at seeing the vampires meet such awful ends.  “You heard him Jean Claude, you best let me go before he burns this whole place down with us in it.” No point in wearing the mask anymore now, as she laughs at the prince’s expense.",en,[],[],1119398321305653248,1119398321305653248,DevoursTheRich,𝐸𝑚𝑚𝑎 𝐷𝑎𝑝ℎ𝑛𝑒 𝑅𝑜𝑏𝑖𝑛𝑠,7,04,https://twitter.com/DevoursTheRich/status/1505394244529410050,[],[],0,,False,0,1,0,,mask US,,,,,,,"[{'screen_name': 'rasquillon', 'name': 'Patrick Rasquillion | Tremere', 'id': '1321330381476384770'}]",
49,1647748804000.0,2022-03-20 04:00:04,+0000,,Ok so no masks monday …they didn’t tell us if we’re wearing them at work or not come Monday so I’ll be returning to work without my mask 🌚,en,[],[],219109962,219109962,swe3t_lia,🧚‍♀️ ambidextrous queen 🧚‍♀️🇯🇲🇨🇦♎️,7,04,https://twitter.com/swe3t_lia/status/1505393711655665670,[],[],0,,False,0,0,0,,mask US,,,,,,,[],
50,1647748754000.0,2022-03-20 03:59:14,+0000,,"@Independent So far 99% of conspiracy theories over the last 2 years have proven to be accurate… vaccines, covid, mask… do I need to go on?   They said the science changed on mask? Lol. Masks have been used for years. They know what works and doesn’t. And we let them fora this shit on us",en,[],[],1400413619607805954,1400413619607805954,Jonsmit80794701,Jon smith,7,03,https://twitter.com/Jonsmit80794701/status/1505393500472414208,[],[],0,,False,0,0,0,,mask US,,,,,,,"[{'screen_name': 'Independent', 'name': 'The Independent', 'id': '16973333'}]",
51,1647748745000.0,2022-03-20 03:59:05,+0000,,I’m watching Going Red and the mom just jumped into the school and the only though I had was “where is your mask?!”,en,[],[],1281090236290699266,1281090236290699266,Bagles_R_Us,BaglesRUs,7,03,https://twitter.com/Bagles_R_Us/status/1505393464699076611,[],[],0,,False,0,0,0,,mask US,,,,,,,[],
